"Date"	"Time"	"Global_active_power"	"Global_reactive_power"	"Voltage"	"Global_intensity"	"Sub_metering_1"	"Sub_metering_2"	"Sub_metering_3"	"day"	"Month"	"Hour"	"year"	"detection"
"341423"	"10/8/2007"	"19:46:00"	0.28	0.366	239.21	2.6	0	2	1	"Friday"	8	19	2007	"Normal"
"341424"	"10/8/2007"	"19:47:00"	0.304	0.364	239.03	2.6	0	1	1	"Friday"	8	19	2007	"Normal"
"341425"	"10/8/2007"	"19:48:00"	0.43715	0.364	238.91	2.6	0	2	0	"Friday"	8	19	2007	"Normal"
"341426"	"10/8/2007"	"19:49:00"	0.298	0.366	239.29	2.6	0	1	1	"Friday"	8	19	2007	"Normal"
"341427"	"10/8/2007"	"19:50:00"	0.314	0.368	239.64	2.6	0	2	1	"Friday"	8	19	2007	"Normal"
"341428"	"10/8/2007"	"19:51:00"	0.4378	0.366	239.39	2.6	0	1	0	"Friday"	8	19	2007	"Normal"
"341429"	"10/8/2007"	"19:52:00"	0.43845	0.366	239.43	2.6	0	1	1	"Friday"	8	19	2007	"Normal"
"341430"	"10/8/2007"	"19:53:00"	0.19	0.366	239.54	2.6	0	2	1	"Friday"	8	19	2007	"Normal"
"341431"	"10/8/2007"	"19:54:00"	0.218	0.366	239.22	2.6	0	1	0	"Friday"	8	19	2007	"Normal"
"341432"	"10/8/2007"	"19:55:00"	0.174	0.284	238.74	2.2	0	1	1	"Friday"	8	19	2007	"Normal"
"341433"	"10/8/2007"	"19:56:00"	0.196	0.254	238.69	2	0	1	1	"Friday"	8	19	2007	"Normal"
"341434"	"10/8/2007"	"19:57:00"	0.16	0.13	238.67	1.4	0	2	0	"Friday"	8	19	2007	"Normal"
"341435"	"10/8/2007"	"19:58:00"	0.438	0.13	238.74	1.4	0	1	1	"Friday"	8	19	2007	"Normal"
"341436"	"10/8/2007"	"19:59:00"	0.43785	0.132	239.39	1.4	0	1	0	"Friday"	8	19	2007	"Normal"
"341437"	"10/8/2007"	"20:00:00"	0.136	0.132	239.35	1.4	0	2	1	"Friday"	8	20	2007	"Normal"
"341438"	"10/8/2007"	"20:01:00"	0.13	0.096	239.35	1.4	0	0	1	"Friday"	8	20	2007	"Normal"
"341439"	"10/8/2007"	"20:02:00"	0.4381	0	239.76	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341440"	"10/8/2007"	"20:03:00"	0.4378	0	239.82	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341441"	"10/8/2007"	"20:04:00"	0.136	0	239.85	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341442"	"10/8/2007"	"20:05:00"	0.128	0	240.42	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341443"	"10/8/2007"	"20:06:00"	0.136	0	240.03	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341444"	"10/8/2007"	"20:07:00"	0.128	0	240.51	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341445"	"10/8/2007"	"20:08:00"	0.43805	0	241.11	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341446"	"10/8/2007"	"20:09:00"	0.128	0	240.94	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341447"	"10/8/2007"	"20:10:00"	0.43805	0	239.54	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341448"	"10/8/2007"	"20:11:00"	0.128	0	238.69	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341449"	"10/8/2007"	"20:12:00"	0.136	0	238.5	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341450"	"10/8/2007"	"20:13:00"	0.4397	0	238.22	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341451"	"10/8/2007"	"20:14:00"	0.44255	0	238.11	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341452"	"10/8/2007"	"20:15:00"	0.44425	0	237.88	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341453"	"10/8/2007"	"20:16:00"	0.44765	0	237.93	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341454"	"10/8/2007"	"20:17:00"	0.222	0	238.31	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341455"	"10/8/2007"	"20:18:00"	0.238	0	238.36	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341456"	"10/8/2007"	"20:19:00"	0.44805	0	238.7	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341457"	"10/8/2007"	"20:20:00"	0.226	0	238.68	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341458"	"10/8/2007"	"20:21:00"	0.44805	0	238.87	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341459"	"10/8/2007"	"20:22:00"	0.4478	0	238.55	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341460"	"10/8/2007"	"20:23:00"	0.4479	0.062	238.71	1.4	0	0	1	"Friday"	8	20	2007	"Normal"
"341461"	"10/8/2007"	"20:24:00"	0.216	0.186	239.47	1.8	0	0	1	"Friday"	8	20	2007	"Normal"
"341462"	"10/8/2007"	"20:25:00"	0.236	0.246	239.6	2	0	0	0	"Friday"	8	20	2007	"Normal"
"341463"	"10/8/2007"	"20:26:00"	0.4462	0.246	239.58	2	0	0	1	"Friday"	8	20	2007	"Normal"
"341464"	"10/8/2007"	"20:27:00"	0.44445	0.246	239.55	2	0	0	1	"Friday"	8	20	2007	"Normal"
"341465"	"10/8/2007"	"20:28:00"	0.4408	0.246	239.58	2	0	0	0	"Friday"	8	20	2007	"Normal"
"341466"	"10/8/2007"	"20:29:00"	0.4369	0.248	240.06	2	0	0	1	"Friday"	8	20	2007	"Normal"
"341467"	"10/8/2007"	"20:30:00"	0.124	0.25	240.41	2	0	0	1	"Friday"	8	20	2007	"Normal"
"341468"	"10/8/2007"	"20:31:00"	0.4286	0.25	240.82	2	0	0	0	"Friday"	8	20	2007	"Normal"
"341469"	"10/8/2007"	"20:32:00"	0.42745	0.25	240.45	2	0	0	1	"Friday"	8	20	2007	"Normal"
"341470"	"10/8/2007"	"20:33:00"	0.216	0.228	240.76	2	0	0	1	"Friday"	8	20	2007	"Normal"
"341471"	"10/8/2007"	"20:34:00"	0.18	0.148	240.86	1.6	0	0	0	"Friday"	8	20	2007	"Normal"
"341472"	"10/8/2007"	"20:35:00"	0.428	0.146	240.67	1.6	0	0	1	"Friday"	8	20	2007	"Normal"
"341473"	"10/8/2007"	"20:36:00"	0.4282	0.148	240.78	1.6	0	0	1	"Friday"	8	20	2007	"Normal"
"341474"	"10/8/2007"	"20:37:00"	0.21	0.148	240.94	1.6	0	0	0	"Friday"	8	20	2007	"Normal"
"341475"	"10/8/2007"	"20:38:00"	0.43105	0.148	241.12	1.6	0	0	1	"Friday"	8	20	2007	"Normal"
"341476"	"10/8/2007"	"20:39:00"	0.208	0.146	240.77	1.6	0	0	1	"Friday"	8	20	2007	"Normal"
"341477"	"10/8/2007"	"20:40:00"	0.43455	0.146	240.22	1.6	0	0	0	"Friday"	8	20	2007	"Normal"
"341478"	"10/8/2007"	"20:41:00"	0.204	0.146	240.59	1.6	0	0	1	"Friday"	8	20	2007	"Normal"
"341479"	"10/8/2007"	"20:42:00"	0.43765	0.146	240.42	1.6	0	0	1	"Friday"	8	20	2007	"Normal"
"341480"	"10/8/2007"	"20:43:00"	0.136	0.214	239.95	3.4	0	0	6	"Friday"	8	20	2007	"Normal"
"341481"	"10/8/2007"	"20:44:00"	0.43765	0.252	239.57	4.2	0	0	11	"Friday"	8	20	2007	"Normal"
"341482"	"10/8/2007"	"20:45:00"	0.134	0.126	239.63	4	0	0	12	"Friday"	8	20	2007	"Normal"
"341483"	"10/8/2007"	"20:46:00"	0.128	0.118	239.22	4	0	0	13	"Friday"	8	20	2007	"Normal"
"341484"	"10/8/2007"	"20:47:00"	0.4378	0.126	240.3	4	0	0	12	"Friday"	8	20	2007	"Normal"
"341485"	"10/8/2007"	"20:48:00"	0.128	0	240.8	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341486"	"10/8/2007"	"20:49:00"	0.43965	0	240.38	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341487"	"10/8/2007"	"20:50:00"	0.248	0	240.52	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341488"	"10/8/2007"	"20:51:00"	0.4449	0	240.47	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341489"	"10/8/2007"	"20:52:00"	0.4477	0	240.29	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341490"	"10/8/2007"	"20:53:00"	0.44765	0	240.3	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341491"	"10/8/2007"	"20:54:00"	0.222	0	240.77	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341492"	"10/8/2007"	"20:55:00"	0.222	0	241.75	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341493"	"10/8/2007"	"20:56:00"	0.44735	0	241.73	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341494"	"10/8/2007"	"20:57:00"	0.4473	0	241.21	1	0	0	0	"Friday"	8	20	2007	"Normal"
"341495"	"10/8/2007"	"20:58:00"	0.228	0	240.51	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341496"	"10/8/2007"	"20:59:00"	0.44685	0	241.39	1	0	0	1	"Friday"	8	20	2007	"Normal"
"341497"	"10/8/2007"	"21:00:00"	0.44685	0	241.27	1	0	0	0	"Friday"	8	21	2007	"Normal"
"341498"	"10/8/2007"	"21:01:00"	0.218	0	240.86	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341499"	"10/8/2007"	"21:02:00"	0.4466	0.118	241.51	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341500"	"10/8/2007"	"21:03:00"	0.44615	0.118	241.41	1.4	0	0	0	"Friday"	8	21	2007	"Normal"
"341501"	"10/8/2007"	"21:04:00"	0.17	0.118	241.34	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341502"	"10/8/2007"	"21:05:00"	0.128	0.118	241.15	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341503"	"10/8/2007"	"21:06:00"	0.136	0.116	240.67	1.4	0	0	0	"Friday"	8	21	2007	"Normal"
"341504"	"10/8/2007"	"21:07:00"	0.43765	0.224	240.44	2	0	1	1	"Friday"	8	21	2007	"Normal"
"341505"	"10/8/2007"	"21:08:00"	0.43715	0.238	240.22	2	0	1	1	"Friday"	8	21	2007	"Normal"
"341506"	"10/8/2007"	"21:09:00"	0.128	0.236	239.66	2	0	2	0	"Friday"	8	21	2007	"Normal"
"341507"	"10/8/2007"	"21:10:00"	0.4371	0.234	238.98	2	0	1	1	"Friday"	8	21	2007	"Normal"
"341508"	"10/8/2007"	"21:11:00"	0.4367	0.208	239.18	1.8	0	2	0	"Friday"	8	21	2007	"Normal"
"341509"	"10/8/2007"	"21:12:00"	0.43475	0.132	239.37	1.4	0	1	1	"Friday"	8	21	2007	"Normal"
"341510"	"10/8/2007"	"21:13:00"	0.4319	0.236	239.14	2.2	0	2	1	"Friday"	8	21	2007	"Normal"
"341511"	"10/8/2007"	"21:14:00"	0.43085	0.262	238.87	2.2	0	1	0	"Friday"	8	21	2007	"Normal"
"341512"	"10/8/2007"	"21:15:00"	0.42875	0.262	238.98	2.2	0	1	1	"Friday"	8	21	2007	"Normal"
"341513"	"10/8/2007"	"21:16:00"	0.136	0.262	238.81	2.2	0	2	1	"Friday"	8	21	2007	"Normal"
"341514"	"10/8/2007"	"21:17:00"	0.4249	0.262	238.83	2	0	1	0	"Friday"	8	21	2007	"Normal"
"341515"	"10/8/2007"	"21:18:00"	0.42495	0.262	238.83	2	0	2	1	"Friday"	8	21	2007	"Normal"
"341516"	"10/8/2007"	"21:19:00"	0.198	0.262	238.87	2	0	1	1	"Friday"	8	21	2007	"Normal"
"341517"	"10/8/2007"	"21:20:00"	0.212	0.262	238.71	2	0	1	0	"Friday"	8	21	2007	"Normal"
"341518"	"10/8/2007"	"21:21:00"	0.4253	0.26	238.57	2	0	2	1	"Friday"	8	21	2007	"Normal"
"341519"	"10/8/2007"	"21:22:00"	0.196	0.26	238.48	2	0	1	1	"Friday"	8	21	2007	"Normal"
"341520"	"10/8/2007"	"21:23:00"	0.4275	0.26	238.38	2	0	1	0	"Friday"	8	21	2007	"Normal"
"341521"	"10/8/2007"	"21:24:00"	0.19	0.26	238.4	2	0	1	1	"Friday"	8	21	2007	"Normal"
"341522"	"10/8/2007"	"21:25:00"	0.266	0.26	238.52	2	0	2	1	"Friday"	8	21	2007	"Normal"
"341523"	"10/8/2007"	"21:26:00"	0.43655	0.26	238.28	2	0	1	0	"Friday"	8	21	2007	"Normal"
"341524"	"10/8/2007"	"21:27:00"	0.312	0.258	238.01	2	0	1	1	"Friday"	8	21	2007	"Normal"
"341525"	"10/8/2007"	"21:28:00"	0.286	0.244	238.17	2	0	1	0	"Friday"	8	21	2007	"Normal"
"341526"	"10/8/2007"	"21:29:00"	0.24	0.142	238.79	1.6	0	0	1	"Friday"	8	21	2007	"Normal"
"341527"	"10/8/2007"	"21:30:00"	0.44485	0.142	238.88	1.6	0	0	1	"Friday"	8	21	2007	"Normal"
"341528"	"10/8/2007"	"21:31:00"	0.236	0.142	238.78	1.6	0	0	0	"Friday"	8	21	2007	"Normal"
"341529"	"10/8/2007"	"21:32:00"	0.198	0.14	238.15	1.6	0	0	1	"Friday"	8	21	2007	"Normal"
"341530"	"10/8/2007"	"21:33:00"	0.4443	0.102	238.02	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341531"	"10/8/2007"	"21:34:00"	0.22	0	238.37	1	0	0	0	"Friday"	8	21	2007	"Normal"
"341532"	"10/8/2007"	"21:35:00"	0.228	0	238.15	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341533"	"10/8/2007"	"21:36:00"	0.44415	0	237.77	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341534"	"10/8/2007"	"21:37:00"	0.44435	0	237.62	1	0	0	0	"Friday"	8	21	2007	"Normal"
"341535"	"10/8/2007"	"21:38:00"	0.218	0	237.28	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341536"	"10/8/2007"	"21:39:00"	0.44425	0	236.84	1.2	0	0	1	"Friday"	8	21	2007	"Normal"
"341537"	"10/8/2007"	"21:40:00"	0.44335	0.11	236.93	1.4	0	0	0	"Friday"	8	21	2007	"Normal"
"341538"	"10/8/2007"	"21:41:00"	0.136	0.108	236.69	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341539"	"10/8/2007"	"21:42:00"	0.43885	0.108	236.75	1.4	0	0	0	"Friday"	8	21	2007	"Normal"
"341540"	"10/8/2007"	"21:43:00"	0.4368	0.108	236.76	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341541"	"10/8/2007"	"21:44:00"	0.126	0.108	236.75	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341542"	"10/8/2007"	"21:45:00"	0.136	0.11	237.07	1.4	0	0	0	"Friday"	8	21	2007	"Normal"
"341543"	"10/8/2007"	"21:46:00"	0.4357	0.11	237.34	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341544"	"10/8/2007"	"21:47:00"	0.4359	0.11	237.18	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341545"	"10/8/2007"	"21:48:00"	0.4357	0.11	237.37	1.4	0	0	0	"Friday"	8	21	2007	"Normal"
"341546"	"10/8/2007"	"21:49:00"	0.43585	0.11	237.46	1.4	0	0	1	"Friday"	8	21	2007	"Normal"
"341547"	"10/8/2007"	"21:50:00"	0.4358	0	237.66	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341548"	"10/8/2007"	"21:51:00"	0.118	0	237.74	1	0	0	0	"Friday"	8	21	2007	"Normal"
"341549"	"10/8/2007"	"21:52:00"	0.122	0	237.67	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341550"	"10/8/2007"	"21:53:00"	0.124	0	237.87	1	0	0	0	"Friday"	8	21	2007	"Normal"
"341551"	"10/8/2007"	"21:54:00"	0.138	0	237.68	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341552"	"10/8/2007"	"21:55:00"	0.4359	0	237.55	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341553"	"10/8/2007"	"21:56:00"	0.138	0	237.28	1	0	0	0	"Friday"	8	21	2007	"Normal"
"341554"	"10/8/2007"	"21:57:00"	0.124	0	237.42	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341555"	"10/8/2007"	"21:58:00"	0.136	0	237.44	1	0	0	1	"Friday"	8	21	2007	"Normal"
"341556"	"10/8/2007"	"21:59:00"	0.124	0	237.44	1	0	0	0	"Friday"	8	21	2007	"Normal"
"341557"	"10/8/2007"	"22:00:00"	0.136	0	237.39	1	0	0	1	"Friday"	8	22	2007	"Normal"
"341558"	"10/8/2007"	"22:01:00"	0.429	0.09	236.79	3.4	0	0	7	"Friday"	8	22	2007	"Normal"
"341559"	"10/8/2007"	"22:02:00"	0.43015	0.23	236.64	4.4	0	0	11	"Friday"	8	22	2007	"Normal"
"341560"	"10/8/2007"	"22:03:00"	0.272	0.23	236.67	4.4	0	0	12	"Friday"	8	22	2007	"Normal"
"341561"	"10/8/2007"	"22:04:00"	0.308	0.228	236.52	4.6	0	0	12	"Friday"	8	22	2007	"Normal"
"341562"	"10/8/2007"	"22:05:00"	0.296	0.23	236.72	4.6	0	0	13	"Friday"	8	22	2007	"Normal"
"341563"	"10/8/2007"	"22:06:00"	0.4355	0.17	237.2	3	0	0	5	"Friday"	8	22	2007	"Normal"
"341564"	"10/8/2007"	"22:07:00"	0.43505	0.14	237.76	1.6	0	0	1	"Friday"	8	22	2007	"Normal"
"341565"	"10/8/2007"	"22:08:00"	0.4354	0.14	237.67	1.6	0	0	0	"Friday"	8	22	2007	"Normal"
"341566"	"10/8/2007"	"22:09:00"	0.29	0.14	237.55	1.6	0	0	1	"Friday"	8	22	2007	"Normal"
"341567"	"10/8/2007"	"22:10:00"	0.296	0.138	237.51	1.6	0	0	1	"Friday"	8	22	2007	"Normal"
"341568"	"10/8/2007"	"22:11:00"	0.264	0.14	237.59	1.6	0	0	0	"Friday"	8	22	2007	"Normal"
"341569"	"10/8/2007"	"22:12:00"	0.44175	0.14	237.77	1.6	0	0	1	"Friday"	8	22	2007	"Normal"
"341570"	"10/8/2007"	"22:13:00"	0.44335	0.14	237.85	1.6	0	0	1	"Friday"	8	22	2007	"Normal"
"341571"	"10/8/2007"	"22:14:00"	0.262	0.14	238.17	1.6	0	0	0	"Friday"	8	22	2007	"Normal"
"341572"	"10/8/2007"	"22:15:00"	0.216	0.14	238.47	1.6	0	0	1	"Friday"	8	22	2007	"Normal"
"341573"	"10/8/2007"	"22:16:00"	0.204	0.142	238.62	1.6	0	0	1	"Friday"	8	22	2007	"Normal"
"341574"	"10/8/2007"	"22:17:00"	0.4411	0.142	238.76	1.6	0	0	0	"Friday"	8	22	2007	"Normal"
"341575"	"10/8/2007"	"22:18:00"	0.439	0.194	239.72	2	0	0	1	"Friday"	8	22	2007	"Normal"
"341576"	"10/8/2007"	"22:19:00"	0.124	0.246	239.63	2	0	0	1	"Friday"	8	22	2007	"Normal"
"341577"	"10/8/2007"	"22:20:00"	0.43505	0.246	239.39	2	0	0	0	"Friday"	8	22	2007	"Normal"
"341578"	"10/8/2007"	"22:21:00"	0.435	0.246	239.46	2	0	0	1	"Friday"	8	22	2007	"Normal"
"341579"	"10/8/2007"	"22:22:00"	0.124	0.142	239.52	1.6	0	0	0	"Friday"	8	22	2007	"Normal"
"341580"	"10/8/2007"	"22:23:00"	0.146	0.114	239.81	1.4	0	0	1	"Friday"	8	22	2007	"Normal"
"341581"	"10/8/2007"	"22:24:00"	0.43495	0.114	239.98	1.4	0	0	1	"Friday"	8	22	2007	"Normal"
"341582"	"10/8/2007"	"22:25:00"	0.43515	0.114	239.5	1.4	0	0	0	"Friday"	8	22	2007	"Normal"
"341583"	"10/8/2007"	"22:26:00"	0.118	0.114	239.33	1.4	0	0	1	"Friday"	8	22	2007	"Normal"
"341584"	"10/8/2007"	"22:27:00"	0.146	0.114	239.27	1.4	0	0	1	"Friday"	8	22	2007	"Normal"
"341585"	"10/8/2007"	"22:28:00"	0.4349	0.114	239.22	1.4	0	0	0	"Friday"	8	22	2007	"Normal"
"341586"	"10/8/2007"	"22:29:00"	0.144	0	239.2	1	0	0	1	"Friday"	8	22	2007	"Normal"
"341587"	"10/8/2007"	"22:30:00"	0.43435	0	239.82	1	0	0	1	"Friday"	8	22	2007	"Normal"
"341588"	"10/8/2007"	"22:31:00"	0.126	0	239.95	1	0	0	0	"Friday"	8	22	2007	"Normal"
"341589"	"10/8/2007"	"22:32:00"	0.4347	0	239.84	1	0	0	1	"Friday"	8	22	2007	"Normal"
"341590"	"10/8/2007"	"22:33:00"	0.435	0	239.68	1	0	0	1	"Friday"	8	22	2007	"Normal"
"341591"	"10/8/2007"	"22:34:00"	0.43475	0.102	239.66	1.6	0	1	0	"Friday"	8	22	2007	"Normal"
"341592"	"10/8/2007"	"22:35:00"	0.134	0.132	239.76	1.4	0	1	1	"Friday"	8	22	2007	"Normal"
"341593"	"10/8/2007"	"22:36:00"	0.4347	0.132	239.92	1.4	0	2	1	"Friday"	8	22	2007	"Normal"
"341594"	"10/8/2007"	"22:37:00"	0.4357	0.134	240.05	1.6	0	1	0	"Friday"	8	22	2007	"Normal"
"341595"	"10/8/2007"	"22:38:00"	0.43815	0.132	240	1.4	0	1	1	"Friday"	8	22	2007	"Normal"
"341596"	"10/8/2007"	"22:39:00"	0.238	0.134	240.25	1.4	0	2	1	"Friday"	8	22	2007	"Normal"
"341597"	"10/8/2007"	"22:40:00"	0.44325	0.134	240.92	1.4	0	1	0	"Friday"	8	22	2007	"Normal"
"341598"	"10/8/2007"	"22:41:00"	0.4453	0.134	240.71	1.4	0	2	1	"Friday"	8	22	2007	"Normal"
"341599"	"10/8/2007"	"22:42:00"	0.224	0.134	240.58	1.4	0	1	1	"Friday"	8	22	2007	"Normal"
"341600"	"10/8/2007"	"22:43:00"	0.232	0.13	239.07	1.4	0	2	0	"Friday"	8	22	2007	"Normal"
"341601"	"10/8/2007"	"22:44:00"	0.222	0.13	238.61	1.4	0	1	1	"Friday"	8	22	2007	"Normal"
"341602"	"10/8/2007"	"22:45:00"	0.44	0.13	238.68	1.4	0	1	0	"Friday"	8	22	2007	"Normal"
"341603"	"10/8/2007"	"22:46:00"	0.4379	0.13	239.21	1.4	0	2	1	"Friday"	8	22	2007	"Normal"
"341604"	"10/8/2007"	"22:47:00"	0.43625	0.132	239.56	1.4	0	1	1	"Friday"	8	22	2007	"Normal"
"341605"	"10/8/2007"	"22:48:00"	0.43425	0.13	239.55	1.4	0	1	0	"Friday"	8	22	2007	"Normal"
"341606"	"10/8/2007"	"22:49:00"	0.4337	0.13	239.49	1.4	0	2	1	"Friday"	8	22	2007	"Normal"
"341607"	"10/8/2007"	"22:50:00"	0.27	0.228	239.17	2	0	1	1	"Friday"	8	22	2007	"Normal"
"341608"	"10/8/2007"	"22:51:00"	0.308	0.262	239.13	2	0	1	0	"Friday"	8	22	2007	"Normal"
"341609"	"10/8/2007"	"22:52:00"	0.282	0.262	239.18	2	0	2	1	"Friday"	8	22	2007	"Normal"
"341610"	"10/8/2007"	"22:53:00"	0.204	0.262	239.33	2	0	1	1	"Friday"	8	22	2007	"Normal"
"341611"	"10/8/2007"	"22:54:00"	0.4306	0.262	239.2	2	0	1	0	"Friday"	8	22	2007	"Normal"
"341612"	"10/8/2007"	"22:55:00"	0.196	0.262	238.72	2	0	1	1	"Friday"	8	22	2007	"Normal"
"341613"	"10/8/2007"	"22:56:00"	0.4303	0.148	238.63	1.6	0	1	1	"Friday"	8	22	2007	"Normal"
"341614"	"10/8/2007"	"22:57:00"	0.43205	0.206	238.47	2	0	0	0	"Friday"	8	22	2007	"Normal"
"341615"	"10/8/2007"	"22:58:00"	0.21	0.242	238.51	2	0	0	1	"Friday"	8	22	2007	"Normal"
"341616"	"10/8/2007"	"22:59:00"	0.192	0.244	238.61	2	0	0	1	"Friday"	8	22	2007	"Normal"
"341617"	"10/8/2007"	"23:00:00"	0.43635	0.244	238.8	2	0	0	0	"Friday"	8	23	2007	"Normal"
"341618"	"10/8/2007"	"23:01:00"	0.124	0.244	239.16	2	0	0	1	"Friday"	8	23	2007	"Normal"
"341619"	"10/8/2007"	"23:02:00"	0.43645	0.246	239.54	2	0	0	1	"Friday"	8	23	2007	"Normal"
"341620"	"10/8/2007"	"23:03:00"	0.124	0.246	239.62	2	0	0	0	"Friday"	8	23	2007	"Normal"
"341621"	"10/8/2007"	"23:04:00"	0.138	0.246	239.49	2	0	0	1	"Friday"	8	23	2007	"Normal"
"341622"	"10/8/2007"	"23:05:00"	0.124	0.246	239.59	2	0	0	0	"Friday"	8	23	2007	"Normal"
"341623"	"10/8/2007"	"23:06:00"	0.138	0.246	239.82	2	0	0	1	"Friday"	8	23	2007	"Normal"
"341624"	"10/8/2007"	"23:07:00"	0.124	0.238	239.94	2	0	0	1	"Friday"	8	23	2007	"Normal"
"341625"	"10/8/2007"	"23:08:00"	0.43635	0.144	239.81	1.6	0	0	0	"Friday"	8	23	2007	"Normal"
"341626"	"10/8/2007"	"23:09:00"	0.102	0.142	239.34	1.6	0	0	1	"Friday"	8	23	2007	"Normal"
"341627"	"10/8/2007"	"23:10:00"	0.43605	0.144	239.82	1.6	0	0	1	"Friday"	8	23	2007	"Normal"
"341628"	"10/8/2007"	"23:11:00"	0.126	0	240.17	1	0	0	0	"Friday"	8	23	2007	"Normal"
"341629"	"10/8/2007"	"23:12:00"	0.43625	0	240.28	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341630"	"10/8/2007"	"23:13:00"	0.4367	0	239.72	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341631"	"10/8/2007"	"23:14:00"	0.244	0	239.52	1	0	0	0	"Friday"	8	23	2007	"Normal"
"341632"	"10/8/2007"	"23:15:00"	0.44205	0	238.96	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341633"	"10/8/2007"	"23:16:00"	0.4448	0	239.03	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341634"	"10/8/2007"	"23:17:00"	0.226	0	239.21	1	0	0	0	"Friday"	8	23	2007	"Normal"
"341635"	"10/8/2007"	"23:18:00"	0.4463	0	239.34	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341636"	"10/8/2007"	"23:19:00"	0.4459	0	239.22	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341637"	"10/8/2007"	"23:20:00"	0.23	0	239.1	1	0	0	0	"Friday"	8	23	2007	"Normal"
"341638"	"10/8/2007"	"23:21:00"	0.44575	0	238.49	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341639"	"10/8/2007"	"23:22:00"	0.4457	0	237.64	2	0	0	2	"Friday"	8	23	2007	"Normal"
"341640"	"10/8/2007"	"23:23:00"	0.238	0.104	237.37	3.8	0	0	11	"Friday"	8	23	2007	"Normal"
"341641"	"10/8/2007"	"23:24:00"	0.44555	0.104	237.32	3.8	0	0	12	"Friday"	8	23	2007	"Normal"
"341642"	"10/8/2007"	"23:25:00"	0.4458	0.104	237.15	4	0	0	12	"Friday"	8	23	2007	"Normal"
"341643"	"10/8/2007"	"23:26:00"	0.4468	0.104	236.87	4	0	0	12	"Friday"	8	23	2007	"Normal"
"341644"	"10/8/2007"	"23:27:00"	0.676	0.092	236.98	3.8	0	0	12	"Friday"	8	23	2007	"Normal"
"341645"	"10/8/2007"	"23:28:00"	1.444	0	237.67	1	0	0	0	"Friday"	8	23	2007	"Normal"
"341646"	"10/8/2007"	"23:29:00"	1.8	0	237.69	1	0	0	1	"Friday"	8	23	2007	"Normal"
"341647"	"10/8/2007"	"23:30:00"	0.56785	0	237.87	1	0	0	1	"Friday"	8	23	2007	"Normal"
